id,telecallerId,leadId,client,status,comments,calledAt,createdAt
712b79d0-dc7b-452a-bfe7-fcbc32eb26d4,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,cd75d5ce-1dbf-4b8c-92b7-cc1d29a94ad3,Lalamove,CNP/Switched Off/Not Reachable,,2019-08-21T11:30:00Z,2019-12-26T17:42:54.456Z
712ddc92-561f-4451-a7dd-4c49ac6dd4ac,4248b521-ce3f-4897-a30d-35c9ee81f746,79641bee-fd22-4401-8da0-590d21e16e11,Zomato,RNR,,2019-10-10T11:30:00Z,2019-12-26T18:09:38.211Z
71377933-4880-476a-a16e-6ca265a479ef,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,97368ba5-3710-4751-ba61-f7be1cad6979,Zomato,Applied for Someone Else,Applied by his Brother Call back,2020-05-01T10:30:00Z,2019-12-26T17:22:22.915Z
713b825c-a816-4c1a-b443-df76f8923921,4248b521-ce3f-4897-a30d-35c9ee81f746,b2e5dc3b-0259-4e71-bb8a-14ffbb127687,Zomato,Interested,He will Call Back,2019-08-12T12:30:00Z,2019-12-26T17:52:59.899Z
713f31fd-9221-451c-8c7e-aac19ff36cfe,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,9f809690-b095-41ef-8b2a-4ffe6bc21ab5,Zomato,Very Interested,Going on Fri,2020-04-01T10:30:00Z,2019-12-26T17:21:11.136Z
71436223-44f7-4a3d-a5ab-1268d41423b7,4248b521-ce3f-4897-a30d-35c9ee81f746,c82d4027-ff28-4fa6-92fc-b756024aca24,Uber Eats,Not Interested - Wrong Number,,2019-10-30T11:00:00Z,2019-12-26T18:09:38.981Z
714431f5-b0b8-485d-a8f2-935fb317149c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,6bf9f8df-a47d-45c6-aae0-f9da1ad50ecb,Zomato,Not Interested,Studying,2020-05-01T10:30:00Z,2019-12-26T17:22:21.352Z
71497b1a-d50e-4e0d-9279-64c617e08602,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,351095b0-e2f8-4b57-a423-20f114316151,Random,Switched Off/Not Reachable,,2019-11-08T16:00:00Z,2019-12-26T18:17:17.035Z
714d3470-79ab-43b5-9a9a-d842d39142d5,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,037b0c98-62b3-4a66-b89f-5545169985a3,Swiggy,Not Interested - Others,Working somewhere,2019-11-01T15:30:00Z,2019-12-26T18:08:18.655Z
716009a0-c175-4c0e-a9ac-b3a63b382205,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,5f4cccf2-1089-431b-bbed-37ea88ea26ad,Random,Wrong Number/Number Not Valid,,2019-11-19T15:00:00Z,2019-12-26T18:17:15.376Z
71638901-0ed3-426f-a3af-097695873e3f,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,4635071c-45bf-478a-9c3f-96803f706829,Zomato,Not Applied,,2020-06-01T10:30:00Z,2019-12-26T17:26:38.399Z
7177f984-fb6e-4e63-82e9-3e341135e124,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,5f0a8ff5-eea1-42f1-848e-a91058e7bc11,Rapido,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:24.703Z
7178c82f-45df-4c5b-9e0f-2d955c170d98,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,0e2d5e39-a96b-43c9-984b-25b2ed07a49f,Rapido,Don't Meet Requirements,No DL,2019-10-10T14:00:00Z,2019-12-26T18:08:22.601Z
7179b941-6625-49fb-8c90-28ff3a21e6d2,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,f5caf086-c0f1-472c-bc2e-7b46c778dd95,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:13.149Z
7181a2fa-703c-4bb1-b455-6d336f644d1b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c68adbe3-8ae4-4f79-8077-f729e1bb2fac,Swiggy,RNR,,2019-11-01T17:00:00Z,2019-12-26T18:08:18.742Z
718c3b43-9ca4-4905-b526-3fa5902b4920,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,d1bd1ad5-9b68-4fde-b7aa-38654ca3df42,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:09.337Z
7193b043-d721-4998-ae5c-cb2e70042bdc,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,6a65d1f7-eb7d-4142-be95-56e87f219e15,Zomato,CNP/Switched Off/Not Reachable,,2019-08-08T17:30:00Z,2019-12-26T17:43:58.665Z
7194662b-14fd-4775-a27d-cf925c100333,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,72fa6f62-18ec-4c9a-b577-b6ec978ed0e4,KFC,Not Interested - Want Jobs in Other Category,Looking in Office field,2019-10-07T11:00:00Z,2019-12-26T18:08:19.924Z
71975c9e-d0c2-4979-953a-0660e9dba6cd,89b29324-8f3b-4b50-b3f7-0a3e0918e4d2,515ea78e-1a52-46be-866a-ecc75b561786,Zomato,Wrong Number/Number Not Valid,,2019-08-21T11:00:00Z,2019-12-26T17:47:37.855Z
71978486-5414-4be0-8628-7f73884aba4b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,6be6d5f5-953e-466d-b9ac-db62837d4779,Zomato,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:23.142Z
719b56d4-37e6-4d5e-aea3-3e84ae02309c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,896cc23f-18ba-4aff-a3b4-6a9d4d8703b3,1 MG,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:26.217Z
719f5db0-b601-485d-a477-199d35539dc4,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,257051fc-ff7b-4fa6-911f-23c64a2d4b42,Zomato,Very Interested,Going on Monday,2019-10-23T13:00:00Z,2019-12-26T18:08:18.124Z
71a01adb-05c0-4dba-9af1-dd193285d4d0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,98f29688-fe63-4568-9002-8f11884cf701,Uber Eats,Switched Off/Not Reachable,,2019-11-12T16:00:00Z,2019-12-26T18:17:14.977Z
71a86978-4699-45b7-b7bc-0ec6fd6e12ed,4248b521-ce3f-4897-a30d-35c9ee81f746,557c622a-1b9e-4cb8-8a80-58ee5d7ceeed,Uber Eats,Not Interested - Got Other Jobs,,2019-10-21T15:30:00Z,2019-12-26T18:09:41.179Z
71adeeba-c82c-4967-a421-8e8351cc809e,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,262f0a0e-1446-4f37-ae76-a62b0da15a8e,Swiggy,Not Interested - Not Applied,,2019-07-31T12:00:00Z,2019-12-26T17:31:26.478Z
71ae9eb8-4b92-42af-9002-149a35cde1e1,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,94745187-868c-49b6-be1e-1d7b61fd96af,Dunzo,Switched Off/Not Reachable/No Incoming,,2019-10-07T11:00:00Z,2019-12-26T18:08:19.907Z
71b4bf03-3e8e-430c-b14c-deded646619a,89b29324-8f3b-4b50-b3f7-0a3e0918e4d2,3f34b3b7-87af-4a82-96d2-2128c9631c16,Zomato,Interested,"Interested to work delivery
Will call again after sometime",2019-08-30T15:00:00Z,2019-12-26T17:48:47.925Z
71c056e7-e035-4a9f-a55a-d31541dcb563,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,5947f441-0911-4895-8051-d4364d4e594c,1 MG,Don't Meet Requirements,,2020-05-01T10:30:00Z,2019-12-26T17:22:26.134Z
71c5aed0-b051-45a0-a8e6-f0b683cde1ff,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,dcb89522-081f-4753-b0cd-81e0d39dc797,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:09.041Z
71c5cf17-f9d1-4032-954f-996a9c3ce52d,4248b521-ce3f-4897-a30d-35c9ee81f746,c19dc0eb-3b78-4553-95dd-e534d0b6950f,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-05T12:30:00Z,2019-12-26T17:36:17.391Z
71cfb85b-bddb-4b0d-8786-db0e85867205,4248b521-ce3f-4897-a30d-35c9ee81f746,681f5bd8-7732-42ff-8f94-8c8cc8f041cc,Swiggy,Not Interested - Disconnected the Call,,2019-08-06T10:30:00Z,2019-12-26T17:36:17.503Z
71d4cf71-4ef5-444a-a004-79854e7a44bf,4248b521-ce3f-4897-a30d-35c9ee81f746,f721c4a7-ca75-4b94-9aed-348c8a845716,Lynk,RNR,,2019-10-10T12:30:00Z,2019-12-26T18:09:38.271Z
71d5b0ba-0a98-4064-b172-331418446750,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,f6ecd999-f635-4a34-ad47-6c5fd6fd4687,Micelio,Not Interested - Want Jobs in Other Category,,2019-10-07T12:30:00Z,2019-12-26T18:08:17.391Z
71da573e-c23b-41e6-aedd-77ceb2248bc3,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,0211e116-cb57-4d1f-bc17-0a830f73a454,Zomato,Wrong Number/Number Not Valid,,2020-06-01T10:30:00Z,2019-12-26T17:26:38.172Z
71db435e-2968-432e-814c-a695a2ac8fe1,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,54925430-3900-4b54-b36c-976f4c2b14aa,Rapido,Not sure,He will call back,2020-05-01T10:30:00Z,2019-12-26T17:22:20.314Z
71db5828-4008-4dc5-91a8-746cac707593,89b29324-8f3b-4b50-b3f7-0a3e0918e4d2,5e1b3f1b-8ee6-44a5-b989-c882938969ce,Zomato,Not Interested - Want Non-Delivery Jobs,,2019-08-21T12:30:00Z,2019-12-26T17:47:37.930Z
71de1266-0a80-4f51-8ed4-58d7737c6819,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,29d5264e-a6b1-4a15-a99a-8c35c9617457,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:13.244Z
71e3b1a8-8adc-4547-818a-e787cf904bef,4248b521-ce3f-4897-a30d-35c9ee81f746,72010d95-3622-4dd9-8f98-3c86deda5e8f,Swiggy,Not Interested - Not Applied,,2019-08-06T15:30:00Z,2019-12-26T17:36:17.678Z
71e5b9d8-b915-4069-9e6f-5b1b3e9fc21e,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,127f1879-6336-444d-84a4-37428f1af095,Zomato,Language Barrier,,2020-05-01T10:30:00Z,2019-12-26T17:22:23.126Z
71e9f8ff-b8b3-432d-8d1f-a6790eb968bc,4248b521-ce3f-4897-a30d-35c9ee81f746,aadf02b9-a895-4e0b-a381-4f621ea86110,Zomato,CNP/Switched Off/Not Reachable,,2019-08-19T14:00:00Z,2019-12-26T17:52:59.517Z
71eb1ed3-1464-400b-834e-5f02d1ecbe6c,4248b521-ce3f-4897-a30d-35c9ee81f746,5a8a21da-c38d-43f2-a1ba-1e84dae96b93,Zomato,Wrong Number/Number Not Valid,,2019-07-18T16:30:00Z,2019-12-26T17:40:07.189Z
71ee256f-213c-4006-b714-088159fa792d,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c76cc542-3091-4fb7-9455-e277b385def6,Zomato,Not Interested - Want Non-Delivery Jobs,,2019-07-19T14:30:00Z,2019-12-26T17:32:21.071Z
71fc5c65-620c-43f3-84fe-197001a8f679,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,58d8bd83-b8ce-456a-a0b1-46c636e5cbee,Zomato,CNP/Switched Off/Not Reachable,,2019-07-19T17:30:00Z,2019-12-26T17:32:20.889Z
71fd7ce9-00de-4049-91af-bd30443dc1c2,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ce852dfd-f070-4af7-9d95-4855aa88daf9,Zomato,CNP/Switched Off/Not Reachable,Call Back 11-June,2020-06-01T10:30:00Z,2019-12-26T17:26:39.400Z
71ff5261-d575-4034-9ec6-402b11d9e329,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,2cc46652-1b0d-41ae-8e0f-ac8f4362b90b,Zomato,Disconnected the Call,,2020-06-01T10:30:00Z,2019-12-26T17:26:36.816Z
721168f4-8594-4f3f-94b0-6be518e3f2be,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,80dadbf6-0aa1-4377-9a0e-526da6ba3d54,Big Basket,Very Interested,Going on monday,2019-11-06T11:00:00Z,2019-12-26T18:17:16.526Z
721ab43c-8760-445b-9355-b4194db9c4f4,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,291e7184-1a13-4c1f-b7b4-76a4580037a7,Dunzo,Wrong Number/Number Not Valid,,2020-04-01T10:30:00Z,2019-12-26T17:21:10.394Z
721e313b-026e-45e1-90f8-b80d5a0ceaa3,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c1e6a79f-cbf3-4995-8cb3-c9400c2c6c3a,Zomato,Joined,,2020-05-01T10:30:00Z,2019-12-26T17:22:21.359Z
722a657b-793a-40d9-9b70-1af6bcb8c175,4248b521-ce3f-4897-a30d-35c9ee81f746,e85dc1ed-e44e-47d8-b0b2-d912f0b3aa33,Swiggy,Wrong Number/Number Not Valid,,2019-08-05T14:30:00Z,2019-12-26T17:36:13.341Z
72310401-9fe9-41f2-924e-bf974839f3b6,4248b521-ce3f-4897-a30d-35c9ee81f746,d6643bda-064b-4dcd-ba9a-f9b1cab243a8,Micelio,RNR,,2019-10-18T11:00:00Z,2019-12-26T18:09:41.279Z
723f3f4a-6f3b-4828-aebd-15ee275844c0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,bbb161c7-1ed0-48bf-a185-b544a4d73b0e,Uber eats,Switched Off/Not Reachable,,2019-11-07T17:00:00Z,2019-12-26T18:17:20.087Z
72405269-553e-4e2d-81ba-3e71b96109eb,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,4124e350-0d2a-43a8-b8e7-d93319e50c85,Zomato,Not Interested,,2020-05-01T10:30:00Z,2019-12-26T17:22:20.388Z
72425149-59dd-4e5d-878f-5aa76eb04a35,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,f1bd7579-1ece-4776-9dd1-2c43dbfc6091,Swiggy,Wrong Number/Number Not Valid,,2019-08-06T16:00:00Z,2019-12-26T17:31:27.073Z
72462a83-67a6-4b61-82e9-edc173c05d43,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,2cada875-bf44-42f9-b54b-df1d4a6a002b,Zomato,Interested,He will Call back,2020-06-01T10:30:00Z,2019-12-26T17:26:36.885Z
724fffd7-17fb-4cc4-b95d-5c9f6b0d0c9c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c830b40f-b183-4c04-860b-079512c58f99,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:13.022Z
7255ac28-7355-4101-89e7-5577c44de724,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,0fc3f99f-131d-4b8f-9bde-1bae56d6ad98,1 MG,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:26.193Z
7259cac2-7cbc-45da-87d7-18f9335f6bba,4248b521-ce3f-4897-a30d-35c9ee81f746,fd075b87-58ad-48c8-b990-b5dc3b9d4841,Micelio,Not Interested - Want Jobs in Other Category,Docs Collection,2019-10-07T15:30:00Z,2019-12-26T18:09:38.113Z
725b9aeb-da9c-4c3d-b4cc-d577788ca1ca,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,a5965560-8ed4-48bf-a19f-c9b9a1d8c82b,Zomato,CNP/Switched Off/Not Reachable,,2020-06-01T10:30:00Z,2019-12-26T17:26:37.500Z
726341fe-f502-4db1-87fe-fab74338671b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,74e221cf-5d38-4906-9117-e6c885942cf2,Swiggy,Not Interested - Disconnected the Call,,2019-08-13T12:30:00Z,2019-12-26T17:31:22.739Z
72715a79-9b45-410d-a2e8-30c147c2122b,4248b521-ce3f-4897-a30d-35c9ee81f746,84ff130a-2a9d-4d24-8f99-9658412c89a0,Zomato,Language Barrier,,2019-07-22T15:00:00Z,2019-12-26T17:40:07.104Z
72719841-810d-4dac-944f-ce311e1555e6,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,81fe2aa8-4adf-4d26-b504-e29ba1715a2a,Micelio (N),Not Interested - Not Sure,Not Sure he will call back,2019-10-21T10:30:00Z,2019-12-26T18:08:20.482Z
727ac509-569d-483e-be92-90d80d94e1e3,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,cdf22540-f64e-4b32-bc25-97fd12d6245f,Uber eats,RNR,,2019-11-06T16:00:00Z,2019-12-26T18:17:16.663Z
727c60d5-5cba-4fb2-8101-8e06cb6a58f5,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,fb2ca80d-ebc0-4e4b-b8bd-ab3ed9d0502c,Swiggy,Not Interested - Not Applied,,2019-07-30T14:00:00Z,2019-12-26T17:31:26.291Z
727ea267-5a19-4f6f-8721-67e111a828f4,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,8d031186-3225-41cf-a7ae-1e870d7e98e8,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-05T12:00:00Z,2019-12-26T17:31:26.768Z
7288796e-26f6-436b-b0cb-8d9ee17cb1a8,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,60a2d6dc-1680-4766-ac5b-3dd72ee57ec9,Zomato,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:24.768Z
72912ffc-40ec-4007-ac00-b9cde829ba85,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c5888748-39bb-44e4-86f7-a291314eb8bc,Lalamove,CNP/Switched Off/Not Reachable,,2019-08-21T16:00:00Z,2019-12-26T17:42:54.530Z
7294ed19-06fe-4087-8d41-101e733a9399,4248b521-ce3f-4897-a30d-35c9ee81f746,6e8c7e86-00e7-4f47-804c-0526857c1ec4,Zomato,RNR,,2019-10-14T12:30:00Z,2019-12-26T18:09:40.340Z
729a4aa1-9c29-4dde-889d-fc06cfb1f4f8,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,4466a4a1-5349-4d42-9b84-46c868790f53,Zomato,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:20.975Z
72a2625f-a3db-4052-b4cb-26b6369215dc,4248b521-ce3f-4897-a30d-35c9ee81f746,db074ff0-e121-4c31-9573-ccdb65578eaf,Zomato,CNP/Switched Off/Not Reachable,,2019-07-23T10:30:00Z,2019-12-26T17:40:08.496Z
72a291ec-9228-4164-ae8c-c38160b77b96,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,9d1a8d66-0331-4072-bd9b-dbcbebd5542e,Zomato,CNP/Switched Off/Not Reachable,,2019-08-19T12:00:00Z,2019-12-26T17:43:58.938Z
72a48726-1e18-4c4b-80a4-94effcb99b36,4248b521-ce3f-4897-a30d-35c9ee81f746,e7b086f1-ef0d-45cf-8c3c-124b42bdefed,Swiggy,CNP/Switched Off/Not Reachable,,2019-07-26T15:30:00Z,2019-12-26T17:36:16.712Z
72a6a2b6-05a8-4574-9235-afb672829e4c,4248b521-ce3f-4897-a30d-35c9ee81f746,8538e0ed-e417-4cb4-81bd-e3bf37f61b73,Zomato,CNP/Switched Off/Not Reachable,,2019-08-12T15:30:00Z,2019-12-26T17:52:56.343Z
72aa3589-50f8-453c-82e4-e9c0095ed67f,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,8ac43fa5-7fe9-4ab8-a704-202bf5aa4faf,Zomato,Not Interested - Disconnected the Call,,2019-07-23T14:00:00Z,2019-12-26T17:32:22.110Z
72ab0044-c5a2-4633-b783-a614e31999c2,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,12c38394-bbe9-482b-9bee-54acc0650986,BharatPe,Other Reasons,Not Reachable,2020-05-01T10:30:00Z,2019-12-26T17:22:27.037Z
72afe57e-c813-4905-af25-a0cde9d9d9d9,89b29324-8f3b-4b50-b3f7-0a3e0918e4d2,eefda846-f1f2-4ae3-82cc-fa39bdc395fe,Zomato,Wrong Number/Number Not Valid,,2019-08-20T16:30:00Z,2019-12-26T17:47:37.754Z
72b3b621-50bd-42e5-ab0f-9ea06ab6f4fe,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,10e42189-25f0-45b8-a983-2b6018f3ff8c,Lynk,Don't Meet Requirements,No DL,2019-10-10T14:00:00Z,2019-12-26T18:08:21.949Z
72b4f318-6725-49c0-bd30-d7a427e90726,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,834fc5f5-0641-45a9-b64b-d882accfa3f0,Swiggy,Not Interested - Disconnected the Call,,2019-08-13T17:30:00Z,2019-12-26T17:31:27.459Z
72bd5801-0226-430d-9684-de7f83354663,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,fb26ba4e-bda6-4125-951c-ec87f698296b,Dunzo,RNR,,2019-11-06T11:30:00Z,2019-12-26T18:17:19.938Z
72bd7859-f32c-4aee-9eaf-958f47f260ea,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,948ddf52-ec77-4d88-b69d-f173a0833ba3,Zomato,Not Applied,Not Looking For Job,2020-06-01T10:30:00Z,2019-12-26T17:26:36.323Z
72c059b1-7aff-4eff-9735-0b45c5482dec,4248b521-ce3f-4897-a30d-35c9ee81f746,c351c5d5-c9ed-42f2-bb5d-2db92be7352c,Amazon Flex,Not Interested - Disconnected the Call,,2019-08-29T11:30:00Z,2019-12-26T17:59:56.486Z
72c3d3ab-8b2d-4568-9125-87c318194416,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ddee2008-744c-4d15-8f16-00464de20057,Zomato,Language Barrier,Saudhi,2019-11-28T10:30:00Z,2019-12-26T18:17:17.891Z
72c3d6aa-cd52-4e1e-bbb3-b702d4a8fff7,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,4b5a2c88-fe46-4c05-8a4f-2a5fa6e9e328,Zomato,Location Issue,Looking kadalur,2020-05-01T10:30:00Z,2019-12-26T17:22:21.489Z
72cdfafd-342f-40da-8af6-546365fbb855,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,5975078d-d9fd-46d7-bd73-cf5b4d4cb640,Swiggy,Not Interested - Got Other Jobs,,2019-08-13T11:30:00Z,2019-12-26T17:31:27.255Z
72d366b2-de00-423b-9d41-4004552df53e,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,8de21b4c-8650-4913-a94a-e64eedd37906,Zomato,CNP/Switched Off/Not Reachable,,2019-08-19T14:00:00Z,2019-12-26T17:43:58.974Z
72d3cb4b-851f-4429-be3e-a2689dfa02a3,4248b521-ce3f-4897-a30d-35c9ee81f746,6e70b387-4667-4226-99ab-f9223df32085,Swiggy,Wrong Number/Number Not Valid,,2019-08-05T10:30:00Z,2019-12-26T17:36:12.625Z
72da25e3-0a7c-4249-9d10-ce846bd5daa6,4248b521-ce3f-4897-a30d-35c9ee81f746,105e4ec2-f263-4319-81ea-5516e0228e77,Zomato,Very Interested,Going on Fri,2019-08-14T16:00:00Z,2019-12-26T17:52:56.856Z
72dd45ee-bcb3-4897-92d4-b1b3fb885324,4248b521-ce3f-4897-a30d-35c9ee81f746,e27a8946-86de-4d6c-a958-ed07966e32cb,Uber Eats,Not Interested - Wrong Number,,2019-10-29T12:00:00Z,2019-12-26T18:09:38.818Z
72e5a2ec-3e3f-481d-9149-8846b26ebc38,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,8ab4b727-1661-4186-9ee9-35afc4ad4f52,Zomato,CNP/Switched Off/Not Reachable,,2019-07-22T11:00:00Z,2019-12-26T17:32:22.282Z
72e95ee0-7e53-43c7-9997-db5a9f905d56,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,f8b8b633-3637-4d41-9993-58943eb85a48,Swiggy,Not Interested - Applied by Mistake,,2019-07-30T14:30:00Z,2019-12-26T17:31:26.310Z
72f22fdd-f5ef-4ce3-85b3-f965ba6d600c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ec0d36c3-dbb0-48c3-9131-69f67451bcf4,BharatPe,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:23.783Z
72f9b993-1a8c-4afc-9200-930c0b2bf679,4248b521-ce3f-4897-a30d-35c9ee81f746,67cc86cd-9dd1-48ad-a923-e395e4120eb3,Micelio (N),Not Interested - Disconnected the Call,,2019-10-21T16:30:00Z,2019-12-26T18:09:40.563Z
72fd9ac8-a2cf-4e80-bb32-2131ac30f46c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,5e93b044-22c3-4744-aed9-cff0288a2929,Zomato,Not Interested - Applied by Mistake,,2019-10-07T11:00:00Z,2019-12-26T18:08:19.893Z
730dfbf7-e228-4b43-8425-406fc4d94376,4248b521-ce3f-4897-a30d-35c9ee81f746,916b64cc-9835-46b4-afb1-47bd8c9200aa,Amazon Flex,Very Interested,Going on Friday,2019-08-13T12:30:00Z,2019-12-26T17:58:51.180Z
730ee10f-237c-4adc-9aa3-255063f68ba3,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,76e07f10-e260-4f4b-8198-f88231ca45e8,Dunzo,Not Interested,,2020-04-01T10:30:00Z,2019-12-26T17:21:10.396Z
730f7f01-49ea-45a7-8e35-c80fe9dedcd8,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,62f181e7-b6ec-4418-a535-8169b0329b13,Zomato,Disconnected the Call,,2020-05-01T10:30:00Z,2019-12-26T17:22:21.480Z
7311c057-6b86-4aab-b9ef-27668edc70bb,4248b521-ce3f-4897-a30d-35c9ee81f746,fa5758ad-930b-4271-928f-67302d42859b,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-01T10:30:00Z,2019-12-26T17:36:12.353Z
7317580a-0e2c-4d01-b33c-d2f25463b21e,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ab974a17-0527-4ee8-a9b4-7ae992351134,1 MG,Other Reasons,Driving he will call back,2020-05-01T10:30:00Z,2019-12-26T17:22:25.932Z
7326c689-7e96-46f6-86d7-6072a6889666,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,9730e78c-eefb-4ca0-b2b2-a3581cb79d60,Swiggy,Switched Off/Not Reachable/No Incoming,,2019-11-04T16:30:00Z,2019-12-26T18:08:22.379Z
732ebe08-00d1-44e7-9f34-cddc637a4651,89b29324-8f3b-4b50-b3f7-0a3e0918e4d2,af228019-f820-4546-a15d-9003efcc8f58,Zomato,Not Interested - Got Other Jobs,,2019-08-20T15:00:00Z,2019-12-26T17:47:37.705Z
7333703b-13dc-4c5b-b8cf-52f6c006d8df,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,aa0b5e1a-cbab-4bda-9f81-e1b8da0ee327,Amazon Flex,Switched Off/Not Reachable/No Incoming,,2019-10-31T12:30:00Z,2019-12-26T18:08:21.708Z
73340797-f5d5-494e-886c-e849bddc114b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,40f34260-c2dd-472f-a7e4-61fb54218911,Zomato,CNP/Switched Off/Not Reachable,,2019-07-22T17:30:00Z,2019-12-26T17:32:21.326Z
733985c0-6381-4c3a-92f9-dfe47d39b5be,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,645fe07e-6f01-432f-851e-053b9bb6baed,Uber Eats,Number Not Valid/Number Does Not Exist,,2019-10-23T11:30:00Z,2019-12-26T18:08:18.074Z
7339f15e-9b23-4a69-b065-70102e9cb0d7,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,06df2580-e6b7-4aed-bd5d-b523d5182e6d,Swiggy,Wrong Number/Number Not Valid,,2019-08-06T11:30:00Z,2019-12-26T17:31:26.942Z
